Kjedenavn;1_Kategori_nr;1_Kategori_navn;2_Hovedvaregruppe_nr;2_Hovedvaregruppe_navn;3_Undervaregruppe_nr;3_Undervaregruppe_navn;4_Varegruppe_nr;4_Varegruppe_navn;Hovedvaregruppenr_UNSPSC;Hovedvaregruppenavn_UNSPSC;Undervaregruppe_1_nr_UNSPSC;Undervaregruppe_1_navn_UNSPSC;Undervaregruppe_2_nr_UNSPSC;Undervaregruppe_2_navn_UNSPSC;Undervaregruppe_3_nr_UNSPSC;Undervaregruppe_3_navn_UNSPSC;NG Sortimentskode;EAN D-Pakn;EAN F-Pakn;Varenummer;Nytt Varenummer;Varenavn;Antall;Pakn.type;Mengde;Måleenhet;Nettovekt;Pris pakn.type;Pris bestill.enh;Pris måleenhet;Anbrekk;Antall i anbrekk;OrdreBetingelser;Holdbarhet;Temperaturkrav;Maksimumstemperatur;Minimumstemperatur;Vektvare;Leverandørnavn;MVA;Energi kilojoule;Energi kcal;Protein;Karbohydrat;Fett;Sukker;Mettede fettsyrer;Kostfiber;Natrium;Flerumettede fettsyrer;Jern;Kalium;Egg;Fisk;Gluten;Melk;Nøtter;Peanøtter;Selleri;Sennep;Sesam;Skalldyr;Soya;Sulfitt;Bløtdyr;Lupiner;Svanen;Blomsten;FSC;MSC;Ø-merket (Debio);EU sitt økologimerke;Krav;Fairtrade;TCO;Energy Star;Nøkkelhullet;Nyt Norge;Genmodifisert;Økologisk;Allergitestet;Varebilde_url;Miljøbilde_url;HMS-datablad_url;Varedeklarasjon;Vare_beskrivelse
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3504;MAIS, LT-HOLDBAR;1288;MAISKORN;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;17311041000660;7311041000663;866046;;MAISKORN 3X198G ELDORADO;8;pk;0,495;kg;0,594;22,43;179,44;45,31;;;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;299;71;2,5;11;1,2;7;0,3;3,1;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7311041000663/as/large.jpg;https://bilder.ngdata.no/7311041000663/campaign/large.jpg;;Mais 83 %, vann, salt. ;Søt og sprø mais uten tilsatt sukker
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3504;MAIS, LT-HOLDBAR;1288;MAISKORN;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;3;3254474020690;3254474020683;4904280;;MAISKORN EXTRA CRISPY 160G GREEN GIANT;12;bx;0,14;kg;0,16;12,56;150,72;89,71;;;J;50;Tørrvare / Ingen krav;0;0;N;HAUGEN - GRUPPEN;15;321;77;2,4;12,6;1,2;6,2;0,2;3;;0;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/3254474020683/as/large.jpg;https://bilder.ngdata.no/3254474020683/campaign/large.jpg;;Mais, vann, salt;BARNEFAMILIEN OG ANDRE SOM BRUKER MAIS I SITT KOSTHOLD. GG HAR DEN BESTE KVALITETEN På MAIS GJENNOM KORT PROSESS FRA INNHøSTING TIL PRODUKTET ER På BOKS, NOE SOM GJøR PRODUKTET EKSTRA CRISPY
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3507;SOPP, LT-HOLDBAR;1291;ØVRIG, SOPP;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;17311040689163;7311040689166;654830;;CHAMPIGNON SKIVET 2,84KG ELDORADO;6;bx;1,85;kg;2,84;67,05;402,3;36,24;*;1;N;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;123;29;2,5;2,5;0,5;2;0,1;2,4;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7311040689166/as/large.jpg;https://bilder.ngdata.no/7311040689166/campaign/large.jpg;;Champignon (65 %), vann, salt og surhetsregulerende middel E330.;Skivet champignon klar til bruk. Perfekt i gryter, stuinger, sauser og kjøtt- og pastaretter.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3510;ERTER, LT-HOLDBAR;1294;TØRRE ERTER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;3;27035620061176;7035620040603;3220779;;ERTER GRØNNE TØRREDE 500G ELDORADO;12;pk;0,5;kg;0,5;10,64;127,68;21,28;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;1325;312;21;43;2;6;0,7;20,4;;0,2;;;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/7035620040603/as/large.jpg;https://bilder.ngdata.no/7035620040603/campaign/large.jpg;;Tørkede grønne erter;Grønne erter som kan brukes til suppe, gryte, og stuing.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3510;ERTER, LT-HOLDBAR;1294;TØRRE ERTER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;3;27035620066027;7035620047343;3183811;;ERTER GULE TØRREDE 500G ELDORADO;12;pk;0,5;kg;0,5;9,77;117,24;19,54;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;1325;312;21;43;2;6;0,7;20,4;;0,2;;;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/7035620047343/as/large.jpg;https://bilder.ngdata.no/7035620047343/campaign/large.jpg;;Tørkede gule erter;Gule erter som kan brukes til suppe, gryte, stuing og dip.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3510;ERTER, LT-HOLDBAR;1294;TØRRE ERTER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;8710281100963;8710281100963;3202520;;ERTER GULE TØRKEDE 10KG;1;sek;10;kg;10;199,95;199,95;20;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;1325;312;21;43;2;6;0,7;20,4;;0,2;;;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/8710281100963/as/large.jpg;https://bilder.ngdata.no/8710281100963/campaign/large.jpg;;Tørkede gule erter;Gule erter av god kvalitet, som tørkes og pakkes i sekker. Ertene bløtlegges før bruk. Egner seg godt blant annet i ertesuppe.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3510;ERTER, LT-HOLDBAR;1294;TØRRE ERTER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;8710281100956;8710281100956;3184264;;ERTER GRØNNE TØRKEDE 10KG;1;sek;10;kg;10;211,7;211,7;21,17;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;1325;312;21;43;2;6;0,7;20,4;;0,2;;;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/8710281100956/as/large.jpg;https://bilder.ngdata.no/8710281100956/campaign/large.jpg;;Tørkede grønne erter;Grønne erter av god kvalitet, som tørkes og pakkes i sekker. Ertene har en dus, grønn farge. Bløtlegges før bruk.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3510;ERTER, LT-HOLDBAR;1293;KOKTE KIKERTER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;3;27311041085022;7311041085028;3222940;;KIKERTER 380G FIRST PRICE;16;pk;0,23;kg;0,38;7,31;116,96;31,78;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;;;;;;;;;;;;;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7311041085028/as/large.jpg;https://bilder.ngdata.no/7311041085028/campaign/large.jpg;;;Til gryteretter eller som tilbehør.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3513;RØDBET/ AGURK, LT-HOLDBAR;1295;AGURKER, LT-HOLDBAR;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039019987098;7039010087094;295204;;AGURKER SKIVEDE 580G NORA;12;gl;0,27;kg;0,58;21,99;263,88;81,44;;;N;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;251;59;0,4;14;0,1;14;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;J;N;N;N;https://bilder.ngdata.no/7039010087094/as/large.jpg;https://bilder.ngdata.no/7039010087094/campaign/large.jpg;;Riflekuttede skiver av friske agurker 47 %, nedlagt i lake av vann, sukker, eddik, salt, fargestoff (safrantistelekstrakt), sennepsfrø, konsistensbevarer (kalsiumklorid), naturlig aroma (bl.a. sennep),;Dette er Norges mest spiste sylteagurker! De er gode på hamburgere, ved siden av ulike middagsretter og kan gi ekstra smak på brødskiven.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3513;RØDBET/ AGURK, LT-HOLDBAR;1295;AGURKER, LT-HOLDBAR;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039019987128;7039010087124;295238;;PARISERAGURKER SKIVEDE 580G NORA;12;gl;0,28;kg;0,58;24,33;291,96;86,89;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;420;85;0,5;25;0,5;20;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039010087124/as/large.jpg;https://bilder.ngdata.no/7039010087124/campaign/large.jpg;;Riflekuttede skiver av friske agurker 47 %, nedlagt i en søt lake av vann, sukker, eddik, salt, sennepsfrø, fargestoff (safrantistelekstrakt), konsistensbevarer (kalsiumklorid), aroma.;En søt type sylteagurker. Prøv dem på brødskiven sammen med Stabburet Leverpostei.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3513;RØDBET/ AGURK, LT-HOLDBAR;1297;RØDBETER, LT-HOLDBAR;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039019987159;7039010087155;295261;;RØDBETER SKIVEDE 580G NORA;12;gl;0,35;kg;0,58;18,77;225,24;53,63;;;N;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;283;63;0,5;15;0,1;15;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;J;N;N;N;https://bilder.ngdata.no/7039010087155/as/large.jpg;https://bilder.ngdata.no/7039010087155/campaign/large.jpg;;rødbeter 59 %, lake (vann, sukker, eddik, salt, konserveringsmiddel (kaliumsorbat), naturlig aroma);Klassikeren vi alle kjenner! Rødbetene er søte og friske på smak, og passer like godt i salaten som på skiven.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3513;RØDBET/ AGURK, LT-HOLDBAR;1295;AGURKER, LT-HOLDBAR;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039010066785;7039010066785;401703;;PARISERAGURKER 3L NORA;1;bx;1,5;kg;3;114,66;114,66;76,44;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;347;82;0,3;20;0,1;20;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039010066785/as/large.jpg;https://bilder.ngdata.no/7039010066785/campaign/large.jpg;;Riflekuttede skiver av friske agurker 50 %,  nedlagt i en søt lake av vann, sukker, eddik, salt, fargestoff (safratistelelekstrakt),konserveringsmiddel (kaliumsorbat), konsistensbevarer (kalsiumklorid), aroma.;Søte og sprø agurker i lake
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3516;RØD-/SURKÅL, LT-HOLDBAR;1298;RØDKÅL;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039010043052;7039010043052;615955;;RØDKÅL 9KG NORA;1;bx;9;kg;9;222,43;222,43;24,71;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;209;50;1,1;10;0,1;10;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;J;N;N;N;https://bilder.ngdata.no/7039010043052/as/large.jpg;https://bilder.ngdata.no/7039010043052/campaign/large.jpg;;Strimlet rødkål 71 % i en lake av vann, sukker, eddik, salt, konserveringsmiddel (natriumbenzoat), fortykningsmiddel (guarnkjernemel), fargestoff (antocyaner);Rødkål med stort kutt og frisk smak
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3516;RØD-/SURKÅL, LT-HOLDBAR;1298;RØDKÅL;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039019943094;7039010043090;1689603;;RØDKÅL HJEMMELAGET 1,8KG NORA;5;pos;1,8;kg;1,8;64,26;321,3;35,7;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;219;52;1,1;11;0,1;10;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039010043090/as/large.jpg;https://bilder.ngdata.no/7039010043090/campaign/large.jpg;;Strimlet rødkål 71% i en frisk lake av vann, sukker, råsaft solbær 4% (laget av konsentrat), eddik, salt, konserveringsmiddel (natriumbenzoat  fortyknignsmiddel (guarnkjernemel),  naturlig aroma,  konsistensbevarer (kalsiumklorid), fargestoff (antocyaner).;Rødkål med stort kutt og frisk smak
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3516;RØD-/SURKÅL, LT-HOLDBAR;1299;SURKÅL;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039019945692;7039010045698;1689645;;SURKÅL HJEMMELAGET 1,8KG NORA;5;pk;1,8;kg;1,8;61,08;305,4;33,93;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;187;44;1;9,1;0,1;9;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039010045698/as/large.jpg;https://bilder.ngdata.no/7039010045698/campaign/large.jpg;;Strimlet hodekål 67% i en frisk lake av vann, råsaft eple 5% (laget av konsentrat), sukker, eddik, salt, konserveringsmiddel (natriumbenzoat), fortyknignsmiddel (guarnkjernemel), karve, krydder, naturlig aroma, konsistensbevarer (kalsiumklorid), fargestoff (E150c).;Surkål med stort kutt og frisk smak
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3516;RØD-/SURKÅL, LT-HOLDBAR;1299;SURKÅL;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;;;;;1;7039019571112;7039019571112;6098594;;SURKÅL 8,8KG NORA;1;sp;8,8;kg;8,8;229,28;229,28;26,05;;;J;50;Tørrvare / Ingen krav;0;0;N;ORKLA FOODS NORGE;15;198;47;1,2;8,9;0,1;8,8;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039019571112/as/large.jpg;https://bilder.ngdata.no/7039019571112/campaign/large.jpg;;strimlet hodekål 72 %, lake (vann, sukker, eddik, salt, konserveringsmiddel (natriumbenzoat), fortykningsmiddel (guarkjernemel), krydder), karve.;Surkål med stort kutt og frisk smak
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3519;LINSER, LT-HOLDBAR;1301;TØRRE LINSER;50000000;Mat, drikkevarer og tobakksprodukter;50420000;Tørkede grønnsaker;50421800;Tørkede bønner;;;3;7090034904668;7090034903838;4755583;;LINSER RØDE 500G JASMIN;6;pos;0,5;kg;0,5;19,17;115,02;38,34;;;J;50;Tørrvare / Ingen krav;0;0;N;VATAN ENGROS AS;15;1407;353;25,8;60,1;1;6;0,1;;;;;;Fri for;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7090034903838/as/large.jpg;https://bilder.ngdata.no/7090034903838/campaign/large.jpg;;RØDE LINSER;RøDE LINSER 500G
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3519;LINSER, LT-HOLDBAR;1300;KOKTE LINSER;50000000;Mat, drikkevarer og tobakksprodukter;50420000;Tørkede grønnsaker;50421800;Tørkede bønner;;;3;17310130009713;7310130009716;5187117;;LINSER RØDE 380G GOGREEN;16;pk;0,23;kg;0,38;15,13;242,08;65,78;;;J;50;Tørrvare / Ingen krav;0;0;N;LANTMÄNNEN CEREALIA AS;15;451;107;7,1;16;0,7;0,6;0,1;5;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;J;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/7310130009716/as/large.jpg;https://bilder.ngdata.no/7310130009716/campaign/large.jpg;;Røde linser, vann, salt, antioxidatiorismiddel (E300, E385);Smakfulle røde linser, nøkkelhullsmerket
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3519;LINSER, LT-HOLDBAR;1300;KOKTE LINSER;50000000;Mat, drikkevarer og tobakksprodukter;50420000;Tørkede grønnsaker;50421800;Tørkede bønner;;;;28004402119755;8004402119751;6030431;;LINSER 400G CIAO;24;bx;0,24;kg;0,4;14,18;340,32;59,08;;;J;50;Tørrvare / Ingen krav;0;0;N;OLUF LORENTZEN;15;227;54;4;6,8;0,3;0;0;4;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8004402119751/as/large.jpg;https://bilder.ngdata.no/8004402119751/campaign/large.jpg;;Linser, vann, salt.;Ferdigkokte grønne linser.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3519;LINSER, LT-HOLDBAR;1301;TØRRE LINSER;50000000;Mat, drikkevarer og tobakksprodukter;50420000;Tørkede grønnsaker;50421800;Tørkede bønner;;;1;5017689382797;5017689001223;6554729;;RØDE LINSER 2KG TRS;6;pos;2;kg;2;68,07;408,42;34,04;*;1;J;50;Tørrvare / Ingen krav;0;0;N;HAUGEN - GRUPPEN;15;1500;358;24;63;2,2;4,7;0,4;5;;1,5;;;Fri for;Fri for;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Kan inneholde spor av;Fri for;Kan inneholde spor av;Kan inneholde spor av;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/5017689001223/as/large.jpg;https://bilder.ngdata.no/5017689001223/campaign/large.jpg;;Røde linser;Med TRS røde linser kan du tilberede tradisjonelle indiske retter (uten forbløtlegging). Masur dal (indisk linsekarri) og supper er deilig med røde linser. Linser har kort koketid og absorberer utmerket smaken av de andre ingrediensene. I malt form brukes linsemel også til pappadum eller papaddeig.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3525;BØNNER, LT-HOLDBAR;1281;KIDNEYBØNNER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;50461800;Hermetiserte eller nedlagt i glass/krukke bønner;;;3;10011194390249;11194390242;1211820;;BØNNER KIDNEY 432G S&W;12;bx;0,239;kg;0,432;22,37;268,44;93,6;;;J;50;Tørrvare / Ingen krav;;;N;OLUF LORENTZEN;15;347;83;5,4;12;0,25;1,5;0,04;6;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/11194390242/as/large.jpg;https://bilder.ngdata.no/11194390242/campaign/large.jpg;;Kokte røde bønner 55%, vann, sukker, salt, surhetsregulerende middel: kalsiumklorid E509, konserveringsmiddel: kalsiumdinatrium EDTAE385.;Hermetiske røde bønner til salat, gryter og i andre matretter.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3525;BØNNER, LT-HOLDBAR;1281;KIDNEYBØNNER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;50461800;Hermetiserte eller nedlagt i glass/krukke bønner;;;1;16410708434747;6410708434740;924381;;KIDNEYBØNNER ELDORADO 2,65KG;6;bx;1,59;kg;2,65;50,2;301,2;31,57;*;1;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;428;102;8;12,6;0,7;2,2;0,3;6,5;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/6410708434740/as/large.jpg;https://bilder.ngdata.no/6410708434740/campaign/large.jpg;;Røde kidneybønner 60 %, vann, sukker, salt, konsistensmiddel E509.;Ferdigkokte kidneybønner. Passer godt i gryter, taco og salat, eller som tilbehør til middag.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3525;BØNNER, LT-HOLDBAR;1283;TOMATBØNNER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;50461800;Hermetiserte eller nedlagt i glass/krukke bønner;;;1;17311041046798;7311041046791;1609841;;TOMATBØNNER 2,7KG ELDORADO;6;bx;2,7;kg;2,7;56,76;340,56;21,02;;;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;378;90;4,6;13,6;0,6;5,2;0,1;5,8;;0,1;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7311041046791/as/large.jpg;https://bilder.ngdata.no/7311041046791/campaign/large.jpg;;Hvite bønner 44 %, vann, tomatpuré 3,3 %, sukker, modifisert maisstivelse, salt, aroma og krydder.;Små, hvite bønner i smakfull og mild tomatsaus. Uunnværlig på frokostbordet til bacon og egg.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3525;BØNNER, LT-HOLDBAR;1281;KIDNEYBØNNER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;50461800;Hermetiserte eller nedlagt i glass/krukke bønner;;;2;18024046004111;8024046411080;1901966;;KIDNEYBØNNER ØKOLOGISK 2,55KG BIOITALIA;6;bx;2,55;kg;2,6;104,12;624,72;40,83;*;1;J;50;Tørrvare / Ingen krav;;;N;MIDSONA NORGE;15;279;66;4,9;8,5;0,4;0;0;4,5;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;J;N;N;N;N;N;N;N;J;N;https://bilder.ngdata.no/8024046411080/as/large.jpg;https://bilder.ngdata.no/8024046411080/campaign/large.jpg;;Røde kidneybønner*, vann, havsalt.;Bioitalia Røde Kidneybønner er fulle av proteiner, antioksidanter, fiber og jern. De er økologiske og passer godt til gryter.
VOIS;15;TØRRVARE MIDDAG;35;LT-HOLDBAR GRØNNSAKER;3525;BØNNER, LT-HOLDBAR;1283;TOMATBØNNER;50000000;Mat, drikkevarer og tobakksprodukter;50460000;Hermetiserte eller nedlagt i glass/krukke grønnsaker;50461800;Hermetiserte eller nedlagt i glass/krukke bønner;;;3;27311041085039;7311041085035;3182854;;TOMATBØNNER 410G FIRST PRICE;12;bx;0,41;kg;0,41;8,39;100,68;20,46;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;424;101;5;16;0,7;6,2;0,2;5,1;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7311041085035/as/large.jpg;https://bilder.ngdata.no/7311041085035/campaign/large.jpg;;Hvite bønner 45 %, vann, sukker, tomatpuré 3,6 %, modifisert maisstivelse, salt, krydder.;Til gryteretter eller som tilbehør.
